Unnamed: 0,names,id,url,mean_valence,mean_danceability,mean_energy,mean_acousticness,mean_speechiness,mean_instrumentalness,med_valence,med_danceability,med_energy,med_acousticness,med_speechiness,med_instrumentalness,sd_valence,sd_danceability,sd_energy,sd_speechiness,sd_instrumentalness,quant1_danceability,quant1_energy,quant1_acousticness,quant1_speechiness,quant1_instrumentalness,quant3_danceability,quant3_energy,quant3_acousticness,quant3_speechiness,quant3_instrumentalness,mean_popularity,med_popularity,sd_popularity,quant1_popularity,quant3_popularity
1307,Happy Hits!,37i9dQZF1DXdPec7aLTmlC,https://open.spotify.com/playlist/37i9dQZF1DXdPec7aLTmlC,0.524808080808081,0.667545454545455,0.67869696969697,0.144589494949495,0.071630303030303,0.005665955050505,0.486,0.681,0.688,0.0863,0.0502,0.0,0.203360626532842,0.116878034521538,0.122633055981228,0.0527930701515803,0.0368256786091225,0.6075,0.592,0.0261,0.04045,0.0,0.748,0.785,0.1895,0.0819,1.025e-05,71.7676767676768,71.0,8.42715276538817,67.0,77.5
1308,100,37i9dQZF1DWXfgo3OOonqa,https://open.spotify.com/playlist/37i9dQZF1DWXfgo3OOonqa,0.519585,0.725875,0.5834,0.272430125,0.21564875,0.002494528125,0.5305,0.744,0.5915,0.261,0.1755,0.0,0.206716261906771,0.112770672976374,0.110923237227202,0.144995835814278,0.0162542247835883,0.6365,0.52275,0.11275,0.1014,0.0,0.802,0.663,0.395,0.286,1.4025e-05,50.3875,52.0,11.6178537310665,44.0,57.25
1309,The PMS Playlist,37i9dQZF1DWSEMER0I7qzl,https://open.spotify.com/playlist/37i9dQZF1DWSEMER0I7qzl,0.38216,0.56048,0.57312,0.3034272,0.090296,0.001655202,0.364,0.567,0.573,0.229,0.0476,0.0,0.189578418251305,0.0992186642388081,0.126372570863565,0.0947116962154094,0.0075518817543554,0.492,0.494,0.0783,0.0342,0.0,0.621,0.653,0.407,0.105,3.05e-06,62.24,63.0,15.218628935179,56.0,72.0
1310,Svensk Reggae,37i9dQZF1DX4OF8aCFCpJb,https://open.spotify.com/playlist/37i9dQZF1DX4OF8aCFCpJb,0.65172,0.70548,0.56924,0.1535322,0.150754,0.0002089656,0.6575,0.7095,0.5615,0.1105,0.1145,0.0,0.170638182678306,0.104209608237339,0.137089060877391,0.101972161487179,0.0009440765739246,0.66275,0.475,0.069825,0.071775,0.0,0.77525,0.667,0.193,0.211,6.605e-06,25.4,24.5,8.32502987676198,19.0,32.75
1311,Spela Shoreline!,37i9dQZF1DX3IN93M08EFq,https://open.spotify.com/playlist/37i9dQZF1DX3IN93M08EFq,0.531344444444444,0.5068,0.820622222222222,0.0704640133333333,0.0526088888888889,0.0512706097777778,0.552,0.495,0.844,0.0164,0.0472,0.000274,0.215880907357775,0.135372818541981,0.10217215616277,0.0244522430856392,0.155080417217416,0.405,0.761,0.00411,0.0368,2.61e-06,0.603,0.88,0.055,0.0621,0.00493,42.0,39.0,18.5766226502804,31.0,53.0
1312,Schlagerfest,37i9dQZF1DWYgwF78otcGY,https://open.spotify.com/playlist/37i9dQZF1DWYgwF78otcGY,0.64975,0.633442307692308,0.802980769230769,0.120362403846154,0.0537423076923077,0.005008250576923,0.6615,0.6405,0.8035,0.06395,0.0426,0.0,0.185973419458529,0.1196415255902,0.11148612687537,0.0277483321961551,0.03521586267449,0.5595,0.76025,0.010675,0.0358,0.0,0.73625,0.8835,0.15325,0.070225,1.1625e-06,43.0961538461538,42.0,10.7014010726187,37.75,49.5
1313,An Instrumental Sunday,37i9dQZF1DX9XdJRfSK6a0,https://open.spotify.com/playlist/37i9dQZF1DX9XdJRfSK6a0,0.207651111111111,0.432777777777778,0.173143333333333,0.858448888888889,0.0519911111111111,0.849362222222222,0.156,0.434,0.143,0.929,0.0394,0.874,0.161439618070746,0.169745918265143,0.159661750044501,0.0401070092617137,0.133470100991143,0.304,0.072,0.832,0.0348,0.821,0.561,0.246,0.98,0.0501,0.918,37.8666666666667,35.0,12.149822295745,29.0,46.0
1314,One-Hit Wonders,37i9dQZF1DX0Ew6u9sRtTY,https://open.spotify.com/playlist/37i9dQZF1DX0Ew6u9sRtTY,0.563336,0.63368,0.70548,0.175733912,0.062238,0.048753364,0.561,0.623,0.7185,0.0557,0.0381,0.0001385,0.219004081370971,0.126119386264907,0.154209139727547,0.0571408674296448,0.146970332449879,0.55225,0.6255,0.00961,0.033725,0.0,0.7345,0.8095,0.2845,0.0593,0.0054,58.16,61.0,16.6259693594947,52.25,70.75
1315,38 Great Female Duets,1xAmEtLT8c17IisGUa1f4M,https://open.spotify.com/playlist/1xAmEtLT8c17IisGUa1f4M,0.503823684210526,0.618657894736842,0.600026315789474,0.326674473684211,0.0691157894736842,0.0122216021052632,0.5015,0.6725,0.6405,0.1535,0.04725,1.505e-05,0.263882596165478,0.185485233085401,0.238437309664645,0.0644637611430735,0.0541272931113001,0.52275,0.39125,0.0145,0.032875,0.0,0.7405,0.80575,0.62675,0.06845,0.00062875,42.9736842105263,47.0,20.9445688530015,26.25,59.0
1316,Best of Boybands and Girl Groups,7oTMBMLu6EI4l163C9fkhg,https://open.spotify.com/playlist/7oTMBMLu6EI4l163C9fkhg,0.705048780487805,0.656634146341463,0.751268292682927,0.114010463414634,0.0497609756097561,0.0006820202439024,0.77,0.689,0.781,0.0576,0.0353,0.0,0.209870906895109,0.103463219575258,0.151357527792681,0.0296923296328259,0.0017555608243243,0.602,0.673,0.0163,0.0314,0.0,0.728,0.874,0.123,0.0526,0.000271,48.0487804878049,51.0,20.5340585607329,29.0,64.0
1317,Loud & Proud,37i9dQZF1DXdMgrfZfBDFy,https://open.spotify.com/playlist/37i9dQZF1DXdMgrfZfBDFy,0.567255319148936,0.67136170212766,0.719574468085106,0.122087759574468,0.0781702127659575,0.0375883085106383,0.585,0.694,0.745,0.0472,0.0509,7.48e-05,0.201810335849961,0.0928826809175483,0.153236354053192,0.0788520847368353,0.157343618268117,0.6115,0.6375,0.01006,0.0406,0.0,0.735,0.833,0.138,0.08165,0.000585,47.8085106382979,52.0,22.6011141490206,34.5,68.0
1318,Eurovision Party,37i9dQZF1DX6BCd5Q12fpZ,https://open.spotify.com/playlist/37i9dQZF1DX6BCd5Q12fpZ,0.603425,0.610925,0.782675,0.1337835,0.06039,0.00064759175,0.6585,0.605,0.813,0.06435,0.04665,0.0,0.246583411538882,0.126436441416028,0.115232515777048,0.0400175910037522,0.0038389144042466,0.5335,0.73425,0.02105,0.03835,0.0,0.703,0.85875,0.1555,0.067825,6.3875e-06,38.45,35.0,12.4075039329494,29.0,46.0
1319,Beach Party,37i9dQZF1DX4Y4RhrZqHhr,https://open.spotify.com/playlist/37i9dQZF1DX4Y4RhrZqHhr,0.550556565656566,0.682828282828283,0.784272727272727,0.101750050505051,0.0691515151515152,0.0280732233333333,0.557,0.69,0.786,0.0424,0.0509,2.45e-05,0.199198397236409,0.0895860138961252,0.0994488708939318,0.0459650296612819,0.0990885863281189,0.642,0.7475,0.01555,0.03785,0.0,0.7375,0.8555,0.1475,0.0787,0.001555,63.3232323232323,65.0,12.2780942172937,54.5,72.0
1320,Johnossi,5MkJ5KSzz4wmCpIFvM6pFT,https://open.spotify.com/playlist/5MkJ5KSzz4wmCpIFvM6pFT,0.37272,0.5129,0.7366,0.2019722,0.052,0.004584593,0.4435,0.532,0.8325,0.0403,0.0468,0.00018977,0.200704829150782,0.0977200650384102,0.277699357819447,0.0226259929186667,0.0124155372448629,0.449,0.665,0.005995,0.038175,3.475e-07,0.565,0.93075,0.1885,0.049325,0.00184625,35.6,37.5,10.0576118216779,30.25,40.0
1321,Håkan Hellström,2CTBt2glXb1wEzUa6wCbWU,https://open.spotify.com/playlist/2CTBt2glXb1wEzUa6wCbWU,0.5053,0.5176,0.6438,0.43443037,0.04272,0.110929523,0.4485,0.554,0.7075,0.4365,0.0374,0.002155,0.208735372075639,0.147874721752345,0.228927839188587,0.0159798345145096,0.28737571220534,0.415,0.501,0.19825,0.0302,0.00042475,0.631,0.8475,0.6935,0.0501,0.04472,39.1,38.0,10.3112667612773,30.5,41.0
1322,Rodriguez,52JrW4dL2mDe1Dneq0vH1I,https://open.spotify.com/playlist/52JrW4dL2mDe1Dneq0vH1I,0.5773,0.4935,0.6026,0.43585,0.06384,0.000759496,0.5215,0.5175,0.57,0.4135,0.044,1.398e-05,0.207603280856113,0.0881037898037183,0.114799535422986,0.0487162578384032,0.0015508816026677,0.42175,0.54675,0.199,0.037475,0.0,0.55225,0.68475,0.664,0.065475,0.00086425,46.6,49.0,17.2639637524076,46.25,57.0
1323,Of Monsters and Men,4pL8YJw0ts5YcpxEgl1LiL,https://open.spotify.com/playlist/4pL8YJw0ts5YcpxEgl1LiL,0.2935,0.4,0.6784,0.1670539,0.03894,0.025708087,0.312,0.379,0.691,0.0313,0.0368,0.002525,0.103539847401858,0.0667116514894096,0.175007428413768,0.0100641497957409,0.0535987845977346,0.363,0.6505,0.016375,0.032725,0.00019985,0.44575,0.7915,0.1065,0.0469,0.0103775,57.7,54.5,10.4780193208874,50.25,62.25
1324,Alicia Keys,3zxOlGe8vWwQA8eLRXBqTY,https://open.spotify.com/playlist/3zxOlGe8vWwQA8eLRXBqTY,0.2903,0.5372,0.5949,0.34921,0.10424,0.025237915,0.2515,0.525,0.5785,0.2105,0.0614,0.0001065,0.155342667816812,0.0898057162248967,0.185594210877148,0.0933571660047821,0.0775777784991675,0.48525,0.4605,0.09945,0.042975,2.5025e-05,0.6055,0.7825,0.69975,0.1105,0.0010475,66.3,68.5,12.2206564653641,58.75,76.25
1325,Daniel Adams-Ray,6c51ZkUk7wO3Icy2sW3jvA,https://open.spotify.com/playlist/6c51ZkUk7wO3Icy2sW3jvA,0.481,0.5053,0.7435,0.2226713,0.06357,0.002299163,0.4925,0.505,0.826,0.0405,0.0445,8.15e-07,0.159944434796032,0.116734313721373,0.199724393435888,0.046451672616698,0.0048609669551462,0.45475,0.63825,0.01461,0.040225,0.0,0.5715,0.87725,0.384725,0.049975,0.00189,33.3,29.5,7.81807023646003,28.0,40.0
1326,Kendrick Lamar,4lwqQxljF1Rge3X4eMzdza,https://open.spotify.com/playlist/4lwqQxljF1Rge3X4eMzdza,0.43435,0.6401,0.6981,0.252937,0.21647,0.0008,0.441,0.6015,0.7405,0.2095,0.257,0.0,0.234560114303822,0.127693600292088,0.147708007757046,0.124506394748757,0.0017447508577317,0.5795,0.57225,0.055525,0.101225,0.0,0.6735,0.805,0.3265,0.28075,0.000165,57.8,64.5,21.5293081893291,58.25,69.75
1327,Disclosure,5grxWts6M4gvPZFrWSNOBl,https://open.spotify.com/playlist/5grxWts6M4gvPZFrWSNOBl,0.6124,0.7682,0.7694,0.0150747,0.1397,0.10964445,0.6485,0.777,0.752,0.00673,0.146,0.0378,0.195101796791088,0.109858292561119,0.0814973755541994,0.078651156663106,0.186796186397018,0.75275,0.72825,0.004125,0.07445,0.0012375,0.82,0.84325,0.0143325,0.166,0.071575,44.1,45.0,18.1808812889927,39.25,52.5
1328,Miguel,67zOV0qxT0TT8JEHZDCBDd,https://open.spotify.com/playlist/67zOV0qxT0TT8JEHZDCBDd,0.4019,0.5311,0.5547,0.2684568,0.09359,0.000124638,0.3205,0.552,0.596,0.1444,0.09995,3.9e-05,0.234739311672426,0.14902606036082,0.130540798220326,0.0514745125712177,0.0001990725088336,0.387,0.51825,0.0342,0.04255,9.7e-07,0.622,0.60675,0.4445,0.13,0.000148375,58.2,56.0,12.0627986433958,49.25,64.0
1329,Soulful Christmas,37i9dQZF1DX4ELVW61Sklr,https://open.spotify.com/playlist/37i9dQZF1DX4ELVW61Sklr,0.3797,0.51302,0.51272,0.4025174,0.077628,0.0022831834,0.3625,0.524,0.5055,0.3545,0.0421,0.0,0.164514530094593,0.142657072758988,0.195752867938435,0.074359114945716,0.0105964253897952,0.40125,0.3545,0.12725,0.0313,0.0,0.62225,0.674,0.63225,0.100625,2.67e-06,27.12,26.5,10.0094649085304,21.0,31.0
1330,Soul Coffee,37i9dQZF1DXaXDsfv6nvZ5,https://open.spotify.com/playlist/37i9dQZF1DXaXDsfv6nvZ5,0.457448,0.597706666666667,0.498146666666667,0.401837333333333,0.0921666666666667,0.0163865944,0.407,0.61,0.485,0.356,0.0584,0.000111,0.218262905788508,0.134616148315822,0.163428940946023,0.0855717437787342,0.0444117029978711,0.4985,0.396,0.1395,0.04245,2.235e-06,0.709,0.6125,0.6435,0.09405,0.00399,53.04,51.0,8.5526035233154,47.0,59.0
1331,This Is Michael Jackson,37i9dQZF1DXaTIN6XNquoW,https://open.spotify.com/playlist/37i9dQZF1DXaTIN6XNquoW,0.620184615384615,0.687830769230769,0.685658461538462,0.280241846153846,0.0697646153846154,0.0233897124615385,0.617,0.749,0.72,0.191,0.0565,0.00012,0.254716809191336,0.16957313772665,0.214622665168072,0.047705969328957,0.0884578902122504,0.572,0.538,0.0699,0.0381,7.98e-06,0.827,0.855,0.479,0.0883,0.00224,62.1538461538462,61.0,7.68364897288141,57.0,67.0
1332,"Young, Wild & Free",37i9dQZF1DX843Qf4lrFtZ,https://open.spotify.com/playlist/37i9dQZF1DX843Qf4lrFtZ,0.49539,0.67122,0.63381,0.1910743,0.074955,0.001725263,0.505,0.6815,0.6355,0.1415,0.05085,0.0,0.19035781803984,0.107199952887069,0.11653886463192,0.0702451973627041,0.0091107721811981,0.6015,0.56275,0.0394,0.037375,0.0,0.75175,0.70025,0.2555,0.072025,1.9e-05,65.63,66.0,13.6371854971188,58.0,74.25
1333,Welcome Home,0LqjAibgbS9ep32zZrDcAN,https://open.spotify.com/playlist/0LqjAibgbS9ep32zZrDcAN,0.5832,0.662514285714286,0.727857142857143,0.140344928571429,0.10052,0.0374427597142857,0.602,0.6725,0.76,0.07495,0.0577,9.2e-06,0.247720658479831,0.129881299527198,0.159953279928341,0.0916007050159566,0.142412963705239,0.598,0.641,0.019325,0.04095,0.0,0.763,0.83875,0.184,0.13425,0.00042375,59.2,64.5,19.1346108748867,49.25,73.0
1334,Amplify: Seventeen Takeover,37i9dQZF1DWU8quswnFt3c,https://open.spotify.com/playlist/37i9dQZF1DWU8quswnFt3c,0.49298275862069,0.604586206896552,0.682172413793103,0.213254482758621,0.131762068965517,0.004627964137931,0.494,0.59,0.701,0.111,0.0839,0.0,0.225248532687413,0.162483079831492,0.208915237248698,0.115802120057675,0.024498220309154,0.504,0.486,0.0167,0.0437,0.0,0.707,0.899,0.207,0.161,3.1e-05,62.1034482758621,66.0,14.0467200736537,59.0,70.0
1335,Happy Birthday,37i9dQZF1DWYtQSOiZF6hj,https://open.spotify.com/playlist/37i9dQZF1DWYtQSOiZF6hj,0.6098,0.652633333333333,0.774133333333333,0.1265175,0.0787966666666667,0.016653982,0.6735,0.64,0.7965,0.0484,0.0441,7.675e-06,0.268054535110122,0.134866852176849,0.11640024094457,0.0840465736376557,0.0702414502240194,0.60675,0.686,0.00681,0.034525,0.0,0.738,0.84725,0.133,0.08385,0.000621,61.2333333333333,62.5,15.5910746645445,51.25,75.75
1336,Kids B-day Party,6PzNMpCPMDMo1pOUjNhDUC,https://open.spotify.com/playlist/6PzNMpCPMDMo1pOUjNhDUC,0.794818181818182,0.749636363636364,0.609818181818182,0.363863375,0.0994727272727273,0.0956339488636364,0.8225,0.78,0.585,0.3725,0.0517,0.0,0.167494848615999,0.13008639185022,0.202574852399118,0.111062786272966,0.262762961872656,0.69075,0.4685,0.109725,0.03845,0.0,0.8375,0.79125,0.59375,0.100975,7.1525e-05,33.6136363636364,30.0,21.5904973811865,18.25,51.0
1337,Walk The Dog,2mADaSxlIcxRDSG9e9vLlh,https://open.spotify.com/playlist/2mADaSxlIcxRDSG9e9vLlh,0.578142857142857,0.6604,0.7296,0.171610571428571,0.0839514285714286,0.0022654085714285,0.591,0.663,0.724,0.101,0.0544,5.3e-06,0.211142709316422,0.142420297628079,0.169462853816196,0.069423107576269,0.0066366573214533,0.599,0.663,0.0233,0.04095,0.0,0.7325,0.8605,0.2475,0.09185,0.000689,52.3142857142857,52.0,19.9525487514922,42.0,71.0
1338,Tagga För OS,0uZg7go8TKu5hpv1L6CJ4y,https://open.spotify.com/playlist/0uZg7go8TKu5hpv1L6CJ4y,0.611647058823529,0.656019607843137,0.761490196078431,0.0835236882352941,0.0885843137254902,0.0480959476470588,0.6,0.658,0.793,0.0295,0.0586,7.66e-05,0.250575643152275,0.110895354311365,0.152071742614993,0.0832703749782575,0.141902948337863,0.5895,0.67,0.008405,0.03935,0.0,0.726,0.8725,0.1035,0.10755,0.004105,61.8823529411765,67.0,19.995646585018,50.0,77.0
1339,Commuter Flow (That Fire For Your Aux Cord),5wPUMOWXlhmk9XmGO4RtKz,https://open.spotify.com/playlist/5wPUMOWXlhmk9XmGO4RtKz,0.4504,0.716125,0.626225,0.164752425,0.1551725,2.449125e-05,0.441,0.738,0.5965,0.1042,0.112,0.0,0.179122762658921,0.14051410869941,0.114671545997856,0.114505229949978,8.65134051029088e-05,0.61425,0.54825,0.02305,0.06035,0.0,0.8135,0.70425,0.17125,0.2285,1.995e-06,58.0,60.0,17.1703381684961,47.5,71.25
1340,70s Road Trip,37i9dQZF1DWWiDhnQ2IIru,https://open.spotify.com/playlist/37i9dQZF1DWWiDhnQ2IIru,0.66055,0.59748,0.56857,0.35962471,0.039868,0.0293973906,0.7045,0.6065,0.574,0.3235,0.0343,8.205e-05,0.206982767789051,0.117960828971812,0.185807723741561,0.0177011891399899,0.0900224531624769,0.52025,0.4355,0.1285,0.0301,1.2775e-06,0.67725,0.71625,0.5675,0.03955,0.0044875,63.96,64.5,9.02512766075524,58.0,70.0
1341,Annorlunda Kärlekslåtar,1cddSHoeIrE3m0i8TqYNbn,https://open.spotify.com/playlist/1cddSHoeIrE3m0i8TqYNbn,0.560098666666667,0.55976,0.660644,0.26789724,0.0512586666666667,0.0557671065333333,0.57,0.547,0.698,0.113,0.0409,0.00105,0.227022966747047,0.163022286654144,0.238795631971459,0.0306827581362375,0.163075896949004,0.441,0.514,0.02055,0.0338,5.945e-06,0.691,0.8685,0.4805,0.05265,0.009515,32.7733333333333,31.0,22.6002710659021,14.0,51.0
1342,Fuck Valentine!,5Dn14a8hNIhT3NLLjUUBGL,https://open.spotify.com/playlist/5Dn14a8hNIhT3NLLjUUBGL,0.546297297297297,0.553878378378378,0.780121621621622,0.102840046216216,0.0797162162162162,0.0197019064864865,0.545,0.5505,0.8275,0.031,0.0489,4.895e-06,0.215413379580249,0.173677464623025,0.16834569396568,0.0892750314493441,0.0987015585413612,0.44325,0.67225,0.00329,0.037325,0.0,0.68625,0.90675,0.122,0.07165,0.000352,50.2972972972973,52.5,19.9922791465117,39.75,66.5
1343,Valentine anger,1apRF10Iufr0NBBiF1u7E5,https://open.spotify.com/playlist/1apRF10Iufr0NBBiF1u7E5,0.601736842105263,0.532078947368421,0.763342105263158,0.129626605263158,0.0572578947368421,0.0074839936842105,0.5635,0.5265,0.7885,0.03035,0.0454,3.29e-05,0.212197980504761,0.175545232729337,0.167671215650183,0.0308153053545917,0.0331523889804228,0.37575,0.6925,0.011575,0.036125,0.0,0.64975,0.8955,0.17925,0.062,0.000368,27.4210526315789,22.5,22.7270901324619,7.25,41.5
1344,Det är så tråkigt och trist utan dig,7qeSmszUjRBWOwHzlxfEXt,https://open.spotify.com/playlist/7qeSmszUjRBWOwHzlxfEXt,0.478730769230769,0.482384615384615,0.58,0.375660992307692,0.0449,0.0406571223076923,0.3975,0.4495,0.5575,0.3405,0.0349,0.00017245,0.217820028040088,0.16352909879849,0.252283649886393,0.0219829388390179,0.107046662256873,0.374,0.39375,0.02505,0.02995,0.0,0.61175,0.8315,0.66375,0.0526,0.0034675,28.9615384615385,27.0,19.2758517720609,15.5,35.75
1345,Inget är större än KÄRLEKEN,2PMlGn5a2jxukdhCYQyQvG,https://open.spotify.com/playlist/2PMlGn5a2jxukdhCYQyQvG,0.467695652173913,0.557260869565217,0.545926086956522,0.353268173913043,0.0342478260869565,0.0066216586956521,0.454,0.55,0.545,0.321,0.0289,3.63e-05,0.220112044770304,0.105630237316656,0.251388837203158,0.0157090266339631,0.0159402899154582,0.51,0.429,0.0632,0.02595,3.395e-06,0.6105,0.7255,0.5875,0.0353,0.000476,23.2608695652174,20.0,15.1183735034991,9.5,35.0
1346,Folk & Rock 200 favoriter,3cC0Hnr7idCemR4JxOh2lI,https://open.spotify.com/playlist/3cC0Hnr7idCemR4JxOh2lI,0.59585,0.52797,0.608344,0.298085236,0.04646,0.0365527942,0.6275,0.539,0.65,0.228,0.03485,0.000126,0.22534061199469,0.118831215077385,0.217522091445137,0.0319275537250928,0.130606798835947,0.445,0.46625,0.0657,0.031,1.0675e-06,0.60725,0.776,0.48925,0.0457,0.0032275,16.52,10.5,16.9559619740269,2.0,27.25
1347,The Critics Choice 2012,24HEIuw8etbkitpDCxZ1dQ,https://open.spotify.com/playlist/24HEIuw8etbkitpDCxZ1dQ,0.41304262295082,0.541852459016393,0.558208196721312,0.377525859016393,0.066744262295082,0.139952640819672,0.378,0.548,0.577,0.248,0.0376,0.00534,0.187348680681251,0.167475554043525,0.231487314479708,0.0825805718164391,0.250581746737961,0.436,0.432,0.0336,0.0309,7.47e-05,0.678,0.706,0.723,0.0443,0.157,31.5081967213115,29.0,19.1847360774303,19.0,43.0
1348,EM Fotboll 2012,0NYlvGXveeyvhb5G80LPtA,https://open.spotify.com/playlist/0NYlvGXveeyvhb5G80LPtA,0.656,0.590030303030303,0.769727272727273,0.193988842424242,0.0715090909090909,0.0681187242424242,0.743,0.61,0.843,0.0441,0.0532,0.0,0.249568627836112,0.156596712299557,0.224501569138068,0.0507588068937079,0.214288061497302,0.513,0.642,0.00817,0.0346,0.0,0.713,0.938,0.313,0.0811,0.00038,29.6969696969697,21.0,26.831051098127,6.0,48.0
1349,Way Out West 2013,2IBmQa3jJULanJldYav1jW,https://open.spotify.com/playlist/2IBmQa3jJULanJldYav1jW,0.519222222222222,0.595722222222222,0.672944444444444,0.190903888888889,0.104216666666667,0.127846625555556,0.542,0.614,0.6925,0.0504,0.04845,0.000232,0.190585338475524,0.145970909896279,0.16864075015956,0.107426616539741,0.248339477197875,0.488,0.5555,0.022375,0.030575,2.04625e-05,0.68875,0.7705,0.23525,0.1205,0.0639,46.8888888888889,49.0,22.3472300925743,34.75,61.0
1350,Sweden Rock 2013,3PNltrHQaYdqO0FdTAZ3wB,https://open.spotify.com/playlist/3PNltrHQaYdqO0FdTAZ3wB,0.413636666666667,0.432,0.882033333333333,0.0304227033333333,0.08012,0.141316569166667,0.3915,0.43,0.923,0.0004545,0.06205,0.002275,0.233564239315452,0.133192482100664,0.122951412019196,0.0569072358450613,0.267392764408894,0.32975,0.865,8.81e-05,0.04445,6.61e-05,0.504,0.9595,0.0025775,0.097125,0.1004,29.9666666666667,31.0,19.5031215812349,14.0,47.0
1351,Metaltown 2013,7LxjY6mdINPgSVhILU2nk6,https://open.spotify.com/playlist/7LxjY6mdINPgSVhILU2nk6,0.3009,0.404681818181818,0.863818181818182,0.0049808318181818,0.0939136363636364,0.0693638168181818,0.267,0.3995,0.8945,0.0005605,0.0639,0.003615,0.180361116599317,0.111070713796227,0.12712185244074,0.0724307176052664,0.1710391949699,0.326,0.79825,0.00034075,0.048325,0.000115,0.4995,0.97475,0.00237,0.11675,0.0837,42.6363636363636,40.0,17.9987974586279,29.25,55.5
1352,Hultsfred 2013,0pTJgTL7GIhxto5z35Rfwu,https://open.spotify.com/playlist/0pTJgTL7GIhxto5z35Rfwu,0.479433333333333,0.571564102564103,0.773692307692308,0.143725466666667,0.0682769230769231,0.244863362307692,0.519,0.589,0.82,0.0349,0.0432,0.00116,0.213745266901532,0.118938240247838,0.167010739308987,0.0736870068584488,0.3426131927172,0.4915,0.753,0.003825,0.03285,1.86e-05,0.6455,0.8815,0.1475,0.06215,0.5185,37.3589743589744,40.0,24.9457170456248,12.5,63.0
1353,Putte i Parken 2013,3JqYduMX06DjhsJRBG4kN5,https://open.spotify.com/playlist/3JqYduMX06DjhsJRBG4kN5,0.499727272727273,0.548,0.854636363636364,0.0502125363636364,0.101909090909091,0.000675609090909,0.415,0.526,0.892,0.0182,0.0815,1.39e-06,0.210340719267141,0.106765162857554,0.0844952930372725,0.0961601523973985,0.0016828397332868,0.475,0.771,0.0002975,0.0455,0.0,0.615,0.919,0.05475,0.1018,0.00011358,23.0909090909091,25.0,12.6210502372389,12.0,28.0
1354,Getaway Rock 2013,4ftQXs8PU4QMqPLMaJG7QT,https://open.spotify.com/playlist/4ftQXs8PU4QMqPLMaJG7QT,0.309803448275862,0.402058620689655,0.91451724137931,0.0070407979310344,0.0983,0.23662805862069,0.287,0.417,0.952,0.000278,0.0861,0.00637,0.206212249329178,0.124677640099926,0.100928765788287,0.0535889514199122,0.35529646329695,0.369,0.912,7.6e-05,0.057,0.000176,0.494,0.969,0.00413,0.131,0.35,35.9655172413793,33.0,17.0073151459278,27.0,47.0
1355,Bråvalla Festival 2013,74Wbo0ObpdSDnCIGvEDHOk,https://open.spotify.com/playlist/74Wbo0ObpdSDnCIGvEDHOk,0.45179756097561,0.538365853658537,0.773487804878049,0.0737629024390244,0.0788439024390244,0.144583724390244,0.452,0.545,0.795,0.0102,0.0482,0.000405,0.218530792438737,0.148994422059613,0.164084448067332,0.0750602992559332,0.284486762035905,0.479,0.708,0.000558,0.0342,4.02e-06,0.641,0.882,0.0672,0.0853,0.0566,41.0487804878049,47.0,19.4228618121947,29.0,53.0
1356,Peace & Love 2013,5Q9dGaDLzwijaWkI4yFfSk,https://open.spotify.com/playlist/5Q9dGaDLzwijaWkI4yFfSk,0.504284444444444,0.516222222222222,0.806288888888889,0.103651156222222,0.0772422222222222,0.116974725333333,0.513,0.523,0.824,0.0273,0.0497,0.000223,0.215078833280387,0.1446424885535,0.129432611849182,0.0576834090251927,0.251718979290944,0.436,0.715,0.00972,0.0383,1.39e-06,0.625,0.916,0.0711,0.099,0.0403,33.2888888888889,36.0,20.2940007057865,15.0,48.0
1357,Sonisphere,2fC7gpl3V9MmCc8gBPHc66,https://open.spotify.com/playlist/2fC7gpl3V9MmCc8gBPHc66,0.336343,0.4058,0.89329,0.0187769818,0.08547,0.1690937111,0.2965,0.411,0.9405,0.000152,0.06635,0.0132,0.207080029059669,0.131972219298861,0.135680871492222,0.0520241464916227,0.273459699961188,0.29275,0.85875,1.7075e-05,0.050575,0.0007655,0.50375,0.97925,0.0019,0.10475,0.225,35.79,37.0,18.2099401204924,26.0,45.75
