,names,description,url,id,image,public
1018,Indie Workout,Keep your workout going with these epic Indie tracks.,https://open.spotify.com/playlist/37i9dQZF1DXaRL7xbcDl7X,37i9dQZF1DXaRL7xbcDl7X,https://i.scdn.co/image/ab67706f000000036c1c67b9afde89d78de5d828,True
1019,Jazz for Sleep,Let these jazz tracks lull you to sleep.,https://open.spotify.com/playlist/37i9dQZF1DXa1rZf8gLhyz,37i9dQZF1DXa1rZf8gLhyz,https://i.scdn.co/image/ab67706f0000000308e683238978c7d578b96046,True
1020,Just Smile,"Come on, man. Just smile!",https://open.spotify.com/playlist/37i9dQZF1DWVu0D7Y8cYcs,37i9dQZF1DWVu0D7Y8cYcs,https://i.scdn.co/image/ab67706f00000003fe236d32d2e2fb9d3cb6de40,True
1021,Stay in Bed,Snuggle jams to keep you cozy under the covers.,https://open.spotify.com/playlist/37i9dQZF1DX6tTW0xDxScH,37i9dQZF1DX6tTW0xDxScH,https://i.scdn.co/image/ab67706f0000000329e90307d494cc43a1e1f304,True
1022,Late Night Vibes,Slow burners for late nights.,https://open.spotify.com/playlist/37i9dQZF1DXdQvOLqzNHSW,37i9dQZF1DXdQvOLqzNHSW,https://i.scdn.co/image/ab67706f000000037d625e1cc8524ffdca59dbe8,True
1023,Mellow Dinner,Have a nice relaxed dinner with some chill indie music.,https://open.spotify.com/playlist/37i9dQZF1DX4kJGZhtnOIh,37i9dQZF1DX4kJGZhtnOIh,https://i.scdn.co/image/ab67706f00000003e69eee3fb2ab36c65632dc92,True
1024,Peaceful Indie Ambient,Relax with this Peaceful Indie Ambient mix.,https://open.spotify.com/playlist/37i9dQZF1DX0x36cwEyOTG,37i9dQZF1DX0x36cwEyOTG,https://i.scdn.co/image/ab67706f0000000327dcfdec3f183103d00263f1,True
1025,Ready for the Day,"This fun, upbeat playlist will help get you up and ready to start your day! ",https://open.spotify.com/playlist/37i9dQZF1DX6Rl8uES4jYu,37i9dQZF1DX6Rl8uES4jYu,https://i.scdn.co/image/ab67706f00000003e888d370bdb841d582b3078c,True
1026,Timeless Soul Ballads,"All of your classic soul ballads, right here. Cover: <a href=""spotify:artist:3rRmDmzPcAFwcUDvG5gBqO"">Percy Sledge</a>",https://open.spotify.com/playlist/37i9dQZF1DWY8GmMJbmnsS,37i9dQZF1DWY8GmMJbmnsS,https://i.scdn.co/image/ab67706f00000003a97d62204103e6a930bf8579,True
1027,Spilled Ink,"Lyrical, lo-fi, and lowlife raps. Cover: Black Thought",https://open.spotify.com/playlist/37i9dQZF1DWSTeI2WWFaia,37i9dQZF1DWSTeI2WWFaia,https://i.scdn.co/image/ab67706f00000003cfe16c055d72f03852ef2d8c,True
1028,tear drop,Emo feels for the misunderstood. Cover: Dro Kenji,https://open.spotify.com/playlist/37i9dQZF1DX6xZZEgC9Ubl,37i9dQZF1DX6xZZEgC9Ubl,https://i.scdn.co/image/ab67706f000000032da4a67a03cac6b2e8544bdf,True
1029,Reggae Infusions,Relax and slip into this eclectic mix of reggae infused tracks.,https://open.spotify.com/playlist/37i9dQZF1DWSkkUxEhrBdF,37i9dQZF1DWSkkUxEhrBdF,https://i.scdn.co/image/ab67706f00000003eb422a8c8a741d6fd1a9a590,True
1030,A Quiet Christmas,"Mellow, instrumental versions of all your favorites.",https://open.spotify.com/playlist/37i9dQZF1DWSYI3OtMNMsT,37i9dQZF1DWSYI3OtMNMsT,https://i.scdn.co/image/ab67706f00000003376c2cbd5d4100f493166a65,True
1031,No Wahala,"The latest straight bars and Afro-Trap. Cover: <a href=""https://open.spotify.com/artist/58wXmynHaAWI5hwlPZP3qL?si=0wX0kYwdTpesODk6jGke3A"">Booba</a>",https://open.spotify.com/playlist/37i9dQZF1DXdl8xYyG9Dm1,37i9dQZF1DXdl8xYyG9Dm1,https://i.scdn.co/image/ab67706f000000039c09921d76dfc1bc4b0c9002,True
1032,Chill Vibes,Just chill...,https://open.spotify.com/playlist/37i9dQZF1DX889U0CL85jj,37i9dQZF1DX889U0CL85jj,https://i.scdn.co/image/ab67706f0000000321aab90a9c6d10ccca8d6c78,True
1033,Heavy Dub,Mellow out with this dub music.,https://open.spotify.com/playlist/37i9dQZF1DX9udeSemCofA,37i9dQZF1DX9udeSemCofA,https://i.scdn.co/image/ab67706f000000036b7b9faa4fa266f1d6686ecf,True
1034,Indie Rock Road Trip,Road trip tracks...,https://open.spotify.com/playlist/37i9dQZF1DWUoqEG4WY6ce,37i9dQZF1DWUoqEG4WY6ce,https://i.scdn.co/image/ab67706f0000000357a5ba0b3bc0f9b351147c32,True
1035,It Only Takes Two,"No, not to tango... to write an awesome rock song! These duos know how to make a lot out of what they've got.",https://open.spotify.com/playlist/5McngUiuALFIS4VVF4oko5,5McngUiuALFIS4VVF4oko5,https://mosaic.scdn.co/640/ab67616d0000b2733ae837ddca88f5922dcf10cdab67616d0000b27379335ee4c9889effc7a2c79dab67616d0000b27379c8ed40346d4b1fd9baebb0ab67616d0000b273c6084929566743530de8c721,True
1036,Mellow Beats,Stay relaxed with these low-key beats and instrumentals.,https://open.spotify.com/playlist/37i9dQZF1DX3qCx5yEZkcJ,37i9dQZF1DX3qCx5yEZkcJ,https://i.scdn.co/image/ab67706f0000000399de7c5754e7b519f3a1db11,True
1037,Modern Psychedelia,"The best of modern psych. Cover: <a href=""spotify:artist:2mVVjNmdjXZZDvhgQWiakk"">Khruangbin</a>",https://open.spotify.com/playlist/37i9dQZF1DX8gDIpdqp1XJ,37i9dQZF1DX8gDIpdqp1XJ,https://i.scdn.co/image/ab67706f00000003dd0587449bff66bd37fef082,True
1038,Complete Chaos,"Heavy, intense and aggressive tracks. Chaotic in all the good ways. Cover: Trash Talk",https://open.spotify.com/playlist/37i9dQZF1DX1fmyMdW2PaL,37i9dQZF1DX1fmyMdW2PaL,https://i.scdn.co/image/ab67706f000000036c87605171812b299eaefc8c,True
1039,Ultimate Party Classics,Get the party going with these classics from across the decades.,https://open.spotify.com/playlist/37i9dQZF1DX0IlCGIUGBsA,37i9dQZF1DX0IlCGIUGBsA,https://i.scdn.co/image/ab67706f00000003a3f5a581c4e8cd229b132556,True
1040,Reggae BBQ,Hit the grill! Roll those hotdogs and smoke those meats. ,https://open.spotify.com/playlist/37i9dQZF1DX44AF5xq04Oh,37i9dQZF1DX44AF5xq04Oh,https://i.scdn.co/image/ab67706f00000003cfd25e5e36a8fe48a7c82308,True
1041,Retro Pop,Featuring that new vintage. Cover: Jon Batiste,https://open.spotify.com/playlist/37i9dQZF1DXcTieYAg7jq1,37i9dQZF1DXcTieYAg7jq1,https://i.scdn.co/image/ab67706f000000038f192348ec2ee046aee16caa,True
1042,Fresh Dance Pop,Loren Gray & TELYKast share some of their favorite dance pop tunes~,https://open.spotify.com/playlist/37i9dQZF1DWWOGXILUAh53,37i9dQZF1DWWOGXILUAh53,https://i.scdn.co/image/ab67706f000000037e0fe49e77a4e1c550afbd5d,True
1043,Noisy,"The perfect mosh-up of Punk, Rock, Alt  & Indie. Cover: IDLES",https://open.spotify.com/playlist/37i9dQZF1DX98f0uoU1Pcs,37i9dQZF1DX98f0uoU1Pcs,https://i.scdn.co/image/ab67706f0000000369b83ce49a0a1ddd2438dca0,True
1044,Beer & Wings,Cold beer. Hot wings. Great rock. This is your Game Day soundtrack.,https://open.spotify.com/playlist/37i9dQZF1DXauOWFg72pbl,37i9dQZF1DXauOWFg72pbl,https://i.scdn.co/image/ab67706f0000000383de88d62018fc9453c3f0f6,True
1045,Early Alternative,Classic alternative. These early pioneers brought the underground to the foreground. Cover: Lou Reed,https://open.spotify.com/playlist/37i9dQZF1DXdTCdwCKzXwo,37i9dQZF1DXdTCdwCKzXwo,https://i.scdn.co/image/ab67706f000000036ae33e22093ced41760fb0c0,True
1046,Born in the USA,Keep on rockin' in the free world with these classic tracks from musicians born in the USA.,https://open.spotify.com/playlist/37i9dQZF1DX09NvEVpeM77,37i9dQZF1DX09NvEVpeM77,https://i.scdn.co/image/ab67706f00000003195c9b585078e651a7b64fe5,True
1047,Chips and Salsa,Get your fiesta started with this mix of classic salsa music.,https://open.spotify.com/playlist/37i9dQZF1DWZMxqlsEB7BT,37i9dQZF1DWZMxqlsEB7BT,https://i.scdn.co/image/ab67706f00000003c880e9d44b18b1c3d687e9b9,True
1048,Disco Forever,The best disco songs from the 70s and 80s. This legendary mix will help you bring back the funk.,https://open.spotify.com/playlist/37i9dQZF1DX1MUPbVKMgJE,37i9dQZF1DX1MUPbVKMgJE,https://i.scdn.co/image/ab67706f0000000353dd03ef932e296d731fbf9b,True
1049,Souvenirs,Relax and transport yourself to a tranquil sojourn in France.,https://open.spotify.com/playlist/37i9dQZF1DX8XxBtyUnC7B,37i9dQZF1DX8XxBtyUnC7B,https://i.scdn.co/image/ab67706f00000003f03a63ba63924c36c14798f9,True
1050,Nu-Funk,The best of today's funk. Cover: Thundercat,https://open.spotify.com/playlist/37i9dQZF1DWZgauS5j6pMv,37i9dQZF1DWZgauS5j6pMv,https://i.scdn.co/image/ab67706f00000003f16913f0326b9d44bf78fc88,True
1051,Funk Rock,Funk. But heavier. Cover: Red Hot Chili Peppers,https://open.spotify.com/playlist/37i9dQZF1DX23YPJntYMnh,37i9dQZF1DX23YPJntYMnh,https://i.scdn.co/image/ab67706f00000003f8f695bf82f6d15fbd20e98b,True
1052,Guilty Pleasures,Embrace your secret favorites.,https://open.spotify.com/playlist/37i9dQZF1DX4pUKG1kS0Ac,37i9dQZF1DX4pUKG1kS0Ac,https://i.scdn.co/image/ab67706f000000034a2afca194d4819c57201bc3,True
1053,Historic Venue: Ryman Auditorium,"Transport yourself to the ""Mother Church of Country Music"" with these live cuts from the Ryman.",https://open.spotify.com/playlist/2lOMjzyPMlcIvcaWlaF6MB,2lOMjzyPMlcIvcaWlaF6MB,https://mosaic.scdn.co/640/ab67616d0000b27304e6888426f46f78f2302127ab67616d0000b273200b5321f6c18838e104d86cab67616d0000b2736fda96b0954b958ee44c8efcab67616d0000b2738c326a0a7fd8d791c47ba17b,True
1054,Jock Jams,"Whether it's the big game or the big meeting, get your adrenaline pumping with these badass jock jams.",https://open.spotify.com/playlist/37i9dQZF1DX4esiqDZ1sjJ,37i9dQZF1DX4esiqDZ1sjJ,https://i.scdn.co/image/ab67706f000000032ffc89eef66528023a7abbe0,True
1055,Musical Comedy,Tap your foot and laugh your head off with this hilarious Musical Comedy.,https://open.spotify.com/playlist/37i9dQZF1DXdBtoy268thT,37i9dQZF1DXdBtoy268thT,https://i.scdn.co/image/2dd190c7404a9caf9ebb847ee10d59698dfbf871,True
1056,Musical Therapy,Soothe your mind with gentle instrumentals.,https://open.spotify.com/playlist/37i9dQZF1DXcCnTAt8CfNe,37i9dQZF1DXcCnTAt8CfNe,https://i.scdn.co/image/ab67706f0000000324b0ae50044cb70f005c2ec2,True
1057,I Love NYC,Celebrate the spirit of an iconic city.,https://open.spotify.com/playlist/37i9dQZF1DWXS0qyx76B7l,37i9dQZF1DWXS0qyx76B7l,https://i.scdn.co/image/ab67706f0000000325791898ec156f6c6e5609fd,True
1058,Power Pop,"This playlist gives you a quick history of power pop, from its earliest beginnings to today. Cover: <a href=""spotify:artist:2BGRfQgtzikz1pzAD0kaEn"">Elvis Costello</a>",https://open.spotify.com/playlist/37i9dQZF1DX5W4wuxak2hE,37i9dQZF1DX5W4wuxak2hE,https://i.scdn.co/image/ab67706f00000003c8591615ce81147c363fbad2,True
1059,Reggae Classics,The ultimate reggae playlist. Cover: Bunny Wailer,https://open.spotify.com/playlist/37i9dQZF1DXbSbnqxMTGx9,37i9dQZF1DXbSbnqxMTGx9,https://i.scdn.co/image/ab67706f000000037dd1fab3cfd4e3bdb832ff72,True
1060,00s Rock Anthems,These songs rocked the 00s. Cover: Linkin Park,https://open.spotify.com/playlist/37i9dQZF1DX3oM43CtKnRV,37i9dQZF1DX3oM43CtKnRV,https://i.scdn.co/image/ab67706f000000032cdb0982697cc0ae43b1b5b6,True
1061,Rocksteady,"Get ready, to do, do rocksteady",https://open.spotify.com/playlist/37i9dQZF1DXcYHsRTcIw5a,37i9dQZF1DXcYHsRTcIw5a,https://i.scdn.co/image/ab67706f00000003aa87e7086ad46c91403d763a,True
1062,Stoner Tracks For Everyone,"Sometimes people assume that stoner music is just reggae, hip hop, or psychedelic rock. Experience the rest of it with these stoner tracks for everybody.",https://open.spotify.com/playlist/37i9dQZF1DX1WWRAxBsY0Y,37i9dQZF1DX1WWRAxBsY0Y,https://i.scdn.co/image/ab67706f0000000326eaede2fd58e77fd8e51840,True
1063,Vocal Acrobats,Let these singers tug on your heartstrings with their amazing vocal performances. ,https://open.spotify.com/playlist/2JskSjr3Rl0LAv05L0hjV4,2JskSjr3Rl0LAv05L0hjV4,https://mosaic.scdn.co/640/ab67616d0000b273456c0b5d0316a80dc600802eab67616d0000b273484cce125a34453bb05461ebab67616d0000b273a1e2cd03558f701d6f07a95dab67616d0000b273ff5429125128b43572dbdccd,True
1064,Salut les yéyés,Replongez dans les plus grands tubes de la période yéyé.,https://open.spotify.com/playlist/37i9dQZF1DX8OVycSP3AXz,37i9dQZF1DX8OVycSP3AXz,https://i.scdn.co/image/ab67706f000000038075df3a5e9b5bca4042d4b5,True
1065,Anti-Valentine's Day,Will you be my anti-valentine?,https://open.spotify.com/playlist/37i9dQZF1DX1uusaBwROuk,37i9dQZF1DX1uusaBwROuk,https://i.scdn.co/image/ab67706f000000030ee7b0ab4c9b37a0859f830a,True
1066,New Years 2021,Ring in 2021 with your favorite party tracks!,https://open.spotify.com/playlist/37i9dQZF1DX1YMPNuWL6BX,37i9dQZF1DX1YMPNuWL6BX,https://i.scdn.co/image/ab67706f00000003b54bedf5dfbd932d0ca140d2,True
1067,Halloween Party,Fun tracks for your Halloween festivities!,https://open.spotify.com/playlist/37i9dQZF1DX8S9gwdi7dev,37i9dQZF1DX8S9gwdi7dev,https://i.scdn.co/image/ab67706f0000000373edc608d4febf4345edbe43,True
1068,Happy Holidays,Spread some cheer with this list of new and old seasonal favorites.,https://open.spotify.com/playlist/37i9dQZF1DX0HWhBzpBj05,37i9dQZF1DX0HWhBzpBj05,https://i.scdn.co/image/ab67706f00000003012147aa36dafb6530edda75,True
1069,Macy's Thanksgiving Day Parade 2013,Catch up on all the performers at the 2013 Macy's Thanksgiving Day Parade.,https://open.spotify.com/playlist/0TmNZR8QmL60k1gWWa37fg,0TmNZR8QmL60k1gWWa37fg,https://mosaic.scdn.co/640/ab67616d0000b273074a0fec40d65d47ae8a60e7ab67616d0000b2730c053ee476f7ce576369241eab67616d0000b273483a98632e23f6d2623ab75cab67616d0000b2736e89de7ebe87938fbb505628,True
1070,Summer Vibes,"Afro, Caribbean & Latin sounds for that summer vibe.",https://open.spotify.com/playlist/37i9dQZF1DWVLVzn60NyuA,37i9dQZF1DWVLVzn60NyuA,https://i.scdn.co/image/ab67706f000000031182e5642953f28121facc1c,True
1071,New Orleans Brass: Festing In Place with Ben Jaffe,"Spotify will match your donations to 
<a href=""https://www.preshallfoundation.org/spotify-music-relief"">Preservation Hall Foundation</a> or <a href=""https://www.gofundme.com/f/jazzandheritagespotify?utm_source=customer&utm_medium=copy_link&utm_campaign=p_cf+share-flow-1"">Jazz & Heritage Foundation for Music Relief</a>",https://open.spotify.com/playlist/37i9dQZF1DXbLsFIeybF20,37i9dQZF1DXbLsFIeybF20,https://i.scdn.co/image/ab67706f000000036ff176bd40fedab24f02074e,True
1072,Gameday,Turn up for the big game!,https://open.spotify.com/playlist/37i9dQZF1DXdxTsNp0Bzwq,37i9dQZF1DXdxTsNp0Bzwq,https://i.scdn.co/image/ab67706f000000039fea17fbb4d0666d2dc57c53,True
1073,Christmas Spirit,Get in the Christmas spirit while listening to some of your favorite Christian artists sing and celebrate the birth of Jesus.,https://open.spotify.com/playlist/37i9dQZF1DWViXqZVTGO3Z,37i9dQZF1DWViXqZVTGO3Z,https://i.scdn.co/image/ab67706f00000003a04f76b0823a0a2d7ccc937b,True
1074,The Flow,The pulse of the best music and sounds in Christian Hip Hop.  Cover: Lecrae,https://open.spotify.com/playlist/37i9dQZF1DXc4BD3pzYdKY,37i9dQZF1DXc4BD3pzYdKY,https://i.scdn.co/image/ab67706f00000003576ef2118dbffc9ff7caf43d,True
1075,Blessings,"Songs of positivity from some of today's leading inspiring artists. Cover: Tobe Nwigwe, Duckwrth, and Olu from EARTHGANG",https://open.spotify.com/playlist/37i9dQZF1DX7Bi6W3YuUlA,37i9dQZF1DX7Bi6W3YuUlA,https://i.scdn.co/image/ab67706f000000034f3cb427cf765cca0072fe6e,True
1076,Top Christian,The best mix of today's Christian music worldwide. Cover: Zach Williams,https://open.spotify.com/playlist/37i9dQZF1DXcb6CQIjdqKy,37i9dQZF1DXcb6CQIjdqKy,https://i.scdn.co/image/ab67706f00000003e7db40193c2839629ec9ca71,True
1077,Austin Sounds,SXSW has deep roots in Austin. Get a sense of the city and all its sounds.,https://open.spotify.com/playlist/2d96NZvM6U7G14LDQdNfwS,2d96NZvM6U7G14LDQdNfwS,https://i.scdn.co/image/ab67706c0000bebbaee696adf2127cebc12f18e7,True
1078,Sunset in Austin,The sun is setting and the night takes over. Enjoy these while letting the evening play on.,https://open.spotify.com/playlist/1MXbpQ8OiNsYtQxiXexPJ7,1MXbpQ8OiNsYtQxiXexPJ7,https://i.scdn.co/image/ab67706c0000bebb63e39101194c29c3a6df3321,True
1079,This Is Katy Perry,"Listen to the new album ""Smile"" and the best of Katy Perry, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DX2jD2cAwnIit,37i9dQZF1DX2jD2cAwnIit,https://i.scdn.co/image/ab67706f0000000382455ec1679bdde1d698010e,True
1080,Halftime Hits,"Music from the most memorable Super Bowl halftime shows. Cover: <a href=""spotify:artist:0EmeFodog0BfCgMzAIvKQp"">Shakira</a> &  <a href=""spotify:artist:2DlGxzQSjYe5N6G9nkYghR"">Jennifer Lopez</a>",https://open.spotify.com/playlist/37i9dQZF1DWWNQEmXRHxVe,37i9dQZF1DWWNQEmXRHxVe,https://i.scdn.co/image/ab67706f0000000319e4a852bb716fa7d9aed829,True
1081,Spotify Sessions - Rock,"A collection of live, intimate, exclusive performances from the most exciting rock bands in the world.",https://open.spotify.com/playlist/37i9dQZF1DX1WIbwSgRMO3,37i9dQZF1DX1WIbwSgRMO3,https://i.scdn.co/image/9d1631c5cf5b80f2cc9b6bf65f0332af9bd1d643,True
1082,Spotify Sessions - Pop,"A collection of live, intimate, exclusive performances from the most exciting pop artists in the world.",https://open.spotify.com/playlist/37i9dQZF1DX3qk5khmafw8,37i9dQZF1DX3qk5khmafw8,https://i.scdn.co/image/c776a65ba17badd91dd2e6e0f272c7a95a5d993a,True
1083,Grass Roots,Hear the latest releases from bluegrass and string bands alike. Cover: Tyler Childers,https://open.spotify.com/playlist/37i9dQZF1DXa2HpTqP3clz,37i9dQZF1DXa2HpTqP3clz,https://i.scdn.co/image/ab67706f0000000330d32c78d24c76e752167036,True
1084,Rainy Day,"Wrap yourself up and revel in a gray day with these dusky, dreamy tracks.",https://open.spotify.com/playlist/37i9dQZF1DXbvABJXBIyiY,37i9dQZF1DXbvABJXBIyiY,https://i.scdn.co/image/ab67706f00000003b6aa61c165615f5bc3102ad1,True
1085,Dark & Stormy,"Beautifully dark, dramatic tracks.",https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,37i9dQZF1DX2pSTOxoPbx9,https://i.scdn.co/image/ab67706f00000003a6e2870c97bde5e2719c20b8,True
1086,Mother's Day Love,Special songs for mothers of all kinds.,https://open.spotify.com/playlist/37i9dQZF1DWSoTL04mwiZp,37i9dQZF1DWSoTL04mwiZp,https://i.scdn.co/image/ab67706f0000000322e75f7395ed7794e8e18699,True
1087,Kanye To The,"Some soulful sets from Ye plus contributions to soul. Please enjoy this curated set entitled &quot;Kanye To The&quot;. (1,2,3, rest)",https://open.spotify.com/playlist/6Sz7KT9MhChZuAJDKEWiLF,6Sz7KT9MhChZuAJDKEWiLF,https://i.scdn.co/image/ab67706c0000bebbf62dad67505dea758205ec0e,True
1088,Found Them First,"What artists have been your favorite new finds this year? Check out a sampling of our favorites here, and don’t forget to check back for updates! For your own list, head over to <a href=""http://spoti.fi/1JQhkfk"">http://spoti.fi/1JQhkfk</a> ",https://open.spotify.com/playlist/3sJ6SlgRo56Oa7YhHcLK5l,3sJ6SlgRo56Oa7YhHcLK5l,https://i.scdn.co/image/ab67706c0000bebb5529652dbf021a4b5266281f,True
1089,AMA Winners 2014,Congrats to all the winners this year at the AMAs!,https://open.spotify.com/playlist/37i9dQZF1DX3JLmmala1kX,37i9dQZF1DX3JLmmala1kX,https://i.scdn.co/image/ab67706f00000003d03b8c9b6ce32d8acfb51282,True
1090,New Year's 2015,A toast to all the artists who will be performing on New Year&#x27;s Eve across the globe.,https://open.spotify.com/playlist/2FjbiwWYHqEifO3VY5LYP8,2FjbiwWYHqEifO3VY5LYP8,https://i.scdn.co/image/ab67706c0000bebbb74ab1bafd4ee83a5145b5b7,True
1091,Mustard On The Beats,Want to power up your morning? Grab the beats to go.,https://open.spotify.com/playlist/37i9dQZF1DX3HHskiFSgKu,37i9dQZF1DX3HHskiFSgKu,https://i.scdn.co/image/ab67706f000000032c28297aeb740bf2cb8d204a,True
1092,A Bite Out Of The Afternoon,"Grab your food, turn on the easy hip-hop and enjoy.",https://open.spotify.com/playlist/3uDgik1xOhjYVsXucW7GEb,3uDgik1xOhjYVsXucW7GEb,https://i.scdn.co/image/ab67706c0000bebb34dcc5654032d656affbc3c4,True
1093,Girls Night Out,The ultimate playlist to get you ready for a fun night out with your girlfriends.,https://open.spotify.com/playlist/1Bxi8UJlVM7tLYDMOqsYYF,1Bxi8UJlVM7tLYDMOqsYYF,https://mosaic.scdn.co/640/ab67616d0000b2731c5eacf6965d328c2c795cefab67616d0000b2731e9a057052d59004caf47e22ab67616d0000b273c1e3659212de0f437bbf395eab67616d0000b273e84bb2c09bb3b8f2d1675a81,True
1094,Power Hour,Pre-game music to get you pumped up before heading out for the night.,https://open.spotify.com/playlist/7wiCMbRM2F6PQYGLwnJ7GJ,7wiCMbRM2F6PQYGLwnJ7GJ,https://mosaic.scdn.co/640/ab67616d0000b27335c062b0cc39fb7379c1be19ab67616d0000b2734343a46e1982e5c50daa52e4ab67616d0000b2734e2e6035e60579c7bdc6fb33ab67616d0000b273f7f5503cfc6a54d31e65b112,True
1095,Let Loose,It's the weekend and you need some popular songs to hang out with. We've got you covered.,https://open.spotify.com/playlist/3Nh594yQ7PkhEPzUUAKlnH,3Nh594yQ7PkhEPzUUAKlnH,https://mosaic.scdn.co/640/ab67616d0000b2734551883364ffd83597a187cbab67616d0000b27390b7b6081593f4493a177ce1ab67616d0000b273b8509a3d905deebb1c9232fbab67616d0000b273c3c9fee413957e6c0aba178c,True
1096,Foam Party,An epic event in the making. You can not enjoy a Foam party without the perfect songs to get everyone jumping. Turn it up and let the foam start flowing!,https://open.spotify.com/playlist/3L1KIXcFcHhfeMlf7pD7IB,3L1KIXcFcHhfeMlf7pD7IB,https://mosaic.scdn.co/640/ab67616d0000b273182fe5b5d3e3c3fcc895a3c8ab67616d0000b27334088497e22f6c57052abbccab67616d0000b273507b49de24be28d8674808c9ab67616d0000b27375166b929c904bf54ee03ee0,True
1097,An Epic Evening,It all starts with some friends over for dinner but after a couple of drinks... well let's just say you won't have to worry about having an upbeat playlist for the night!,https://open.spotify.com/playlist/6wz9sFJRqsmu7ldv0xJOIz,6wz9sFJRqsmu7ldv0xJOIz,https://mosaic.scdn.co/640/ab67616d0000b27316f7ba31754ea8368bf63186ab67616d0000b27374160d1c9ec851f7c4acaef1ab67616d0000b2739491a0b5584225f0063b1eaaab67616d0000b273bf912e74770477b7464d16b1,True
1098,Falling In Love,Sometimes only music can describe that feeling...,https://open.spotify.com/playlist/08vPKM3pmoyF6crB2EtASQ,08vPKM3pmoyF6crB2EtASQ,https://i.scdn.co/image/ab67706c0000bebbd13a6271e59fc57ff06abeee,True
1099,Graduation Songs 2020,Class of 2020: The quintessential list of songs to celebrate commencement.,https://open.spotify.com/playlist/37i9dQZF1DXdfjr8o5AMIT,37i9dQZF1DXdfjr8o5AMIT,https://i.scdn.co/image/ab67706f00000003cd7f700181ce58b72c83c587,True
1100,Sexy As Folk,sensual roots & indie folk.,https://open.spotify.com/playlist/37i9dQZF1DX1BGjF5N5O7F,37i9dQZF1DX1BGjF5N5O7F,https://i.scdn.co/image/ab67706f00000003d8032ef1e0c907ffd3e26255,True
1101,Everyday Inspiration,Everyday. Every time.  These are the songs you can count on. Always.,https://open.spotify.com/playlist/37i9dQZF1DXbQ1kpdsa9FU,37i9dQZF1DXbQ1kpdsa9FU,https://i.scdn.co/image/ab67706f0000000373ad2f1055f30af6e93b0fb2,True
1102,Early Morning Rise,"Chill songs for lazy mornings. You'll roll out of bed and get the coffee on, eventually ...",https://open.spotify.com/playlist/68oeNrImf1nxjL0RbpZkij,68oeNrImf1nxjL0RbpZkij,https://i.scdn.co/image/ab67706c0000bebb3f5b507dc3232c61ca9b477f,True
1103,Clinically Cold,"When you've got ice water coursing through your veins, you need tracks that relate. Doesn't get any more real than this.",https://open.spotify.com/playlist/37i9dQZF1DWYfVy6zzMSPv,37i9dQZF1DWYfVy6zzMSPv,https://i.scdn.co/image/ab67706f00000003051e731d598ea845c3c542ef,True
1104,Backstage,Help the band set-up and get ready for the best live performances from your favorite artists.,https://open.spotify.com/playlist/5qVqzAenJiKLfRny06XQf0,5qVqzAenJiKLfRny06XQf0,https://mosaic.scdn.co/640/ab67616d0000b27367ce436bdffd015162a11276ab67616d0000b2739063b75f8d378bd843cb3441ab67616d0000b273dc00a5bf9e9b1414519e2ac6ab67616d0000b273eece4fed920d1e074adca068,True
1105,Bullet for Hell,"Slipknot, Mudvayne, Hatebreed. Turn the volume all the way up.",https://open.spotify.com/playlist/1RKtKRcejWjN6ZOkghImIV,1RKtKRcejWjN6ZOkghImIV,https://mosaic.scdn.co/640/ab67616d0000b2730ea1ecb2d5271c2db402b0c2ab67616d0000b2739dc5bf37cd26be098a6a59fcab67616d0000b2739dcf31d6b5eb82fa24de783aab67616d0000b273a62eefef8ee83d5e09aa8331,True
1106,A Sudden Rainstorm,Relax to the sound of a storm setting in.,https://open.spotify.com/playlist/37i9dQZF1DX9NmDLwNQnXE,37i9dQZF1DX9NmDLwNQnXE,https://i.scdn.co/image/ab67706f00000003a9667ea1b4d5c8b06ed73e00,True
1107,Grime Shutdown,"Keeping it 140 - Welcome to Grime Shutdown. Cover: Capo Lee, Frisco, JME, Shorty",https://open.spotify.com/playlist/37i9dQZF1DWSOkubnsDCSS,37i9dQZF1DWSOkubnsDCSS,https://i.scdn.co/image/ab67706f00000003f3aea83e089670a11bc2843f,True
1108,Grand Hustle Gang Spotify Picks,Grand Hustle Gang top picks chosen by Spotify.,https://open.spotify.com/playlist/4C0S1zvtcMtk2notLxCL1J,4C0S1zvtcMtk2notLxCL1J,https://mosaic.scdn.co/640/ab67616d0000b27336ccb93965b6f831fcaac80bab67616d0000b273a191830c8b300bc71c2faac7ab67616d0000b273b9d7e1b6dfc4211feffe8aa1ab67616d0000b273dd5c0896b861c9c9922d82b1,True
1109,MMG Spotify Picks,MMG top picks chosen by Spotify.,https://open.spotify.com/playlist/2nZndNnauO6SID8cjf4C9F,2nZndNnauO6SID8cjf4C9F,https://mosaic.scdn.co/640/ab67616d0000b27332533e5a004dcf8b72b48477ab67616d0000b273a664c0463c94e1a3eba05977ab67616d0000b273b3ed0d541b9c8508d3b6f729ab67616d0000b273d4457cd400ba865daf0c579f,True
