names,id,url,mean_valence,med_valence,sd_valence,quant1_valence,quant3_valence,mean_danceability,med_danceability,sd_danceability,quant1_danceability,quant3_danceability,mean_energy,med_energy,sd_energy,quant1_energy,quant3_energy,mean_acousticness,med_acousticness,sd_acousticness,quant1_acousticness,quant3_acousticness,mean_speechiness,med_speechiness,sd_speechiness,quant1_speechiness,quant3_speechiness,mean_instrumentalness,med_instrumentalness,sd_instrumentalness,quant1_instrumentalness,quant3_instrumentalness
Women in Music | Stories & Songs,1zriHsmiRJmTThtQk8UWPk,https://open.spotify.com/playlist/1zriHsmiRJmTThtQk8UWPk,0.5907028985507246,0.667,0.25946886820614806,0.356,0.779,0.6154710144927537,0.644,0.15948316122949036,0.548,0.732,0.5121282608695652,0.4455,0.23794528322417358,0.366,0.691,0.44748746376811593,0.493,0.33315164932982816,0.05635,0.7484999999999999,0.19218985507246375,0.0408,0.3114160339059334,0.031,0.143,0.008726140217391303,1.4450000000000001e-06,0.035129160270209674,0.0,4.64e-05
BRILLIANTMINDS2016,57clV3IPw1TXSWdzzDVDwp,https://open.spotify.com/playlist/57clV3IPw1TXSWdzzDVDwp,0.5419090909090909,0.549,0.20929022367820418,0.341,0.657,0.6026969696969697,0.604,0.1448217621872842,0.499,0.711,0.6942121212121212,0.721,0.20713624103107803,0.533,0.837,0.1771238181818182,0.0201,0.24745110039125082,0.00952,0.365,0.06439393939393939,0.0472,0.03929844891495353,0.0305,0.0986,0.028051603333333335,2.71e-05,0.08049663746195042,7.69e-06,0.00153
Blues & Roots Rock,37i9dQZF1DWSKpvyAAcaNZ,https://open.spotify.com/playlist/37i9dQZF1DWSKpvyAAcaNZ,0.5611297709923665,0.574,0.2260698801748142,0.3235,0.716,0.5552519083969466,0.56,0.13312095965765933,0.47,0.644,0.6317320610687023,0.632,0.18523729200351707,0.523,0.764,0.22180525190839695,0.0664,0.26816703563351485,0.0188,0.396,0.057636641221374046,0.041,0.03958020329972056,0.0354,0.0641,0.026125717328244275,0.000322,0.0741216624937674,5.09e-06,0.00282
Irish Folk - Ballads,37i9dQZF1DX2ULa1Ss8vbo,https://open.spotify.com/playlist/37i9dQZF1DX2ULa1Ss8vbo,0.4073529411764706,0.378,0.15949213976575405,0.338,0.469,0.45017647058823534,0.417,0.1871634430431453,0.284,0.569,0.2962058823529412,0.273,0.17937783611203278,0.136,0.37,0.7450588235294118,0.765,0.20146075008181968,0.725,0.855,0.04388235294117647,0.0313,0.027322477818046573,0.0308,0.0392,0.04745349470588235,2.56e-06,0.15021634548552085,0.0,0.002
4th of July Party,37i9dQZF1DX4nYqGKSH0ld,https://open.spotify.com/playlist/37i9dQZF1DX4nYqGKSH0ld,0.7074426229508196,0.74,0.18894346822864974,0.572,0.86,0.6665491803278688,0.693,0.12245777199802318,0.5742499999999999,0.764,0.708596994535519,0.731,0.15117450852990566,0.609,0.822,0.1750549658469945,0.122,0.17631961285445977,0.0183,0.259,0.05773224043715846,0.0453,0.04346157538626107,0.0349,0.06130000000000001,0.0025195371994535523,2.87e-06,0.01568851391688541,0.0,0.000307
Incoming,79sVcfxVNazjyK2iBY9l3q,https://open.spotify.com/playlist/79sVcfxVNazjyK2iBY9l3q,0.5363333333333333,0.583,0.13299797569309668,0.489,0.583,0.6723703703703705,0.695,0.10031571245444137,0.6545000000000001,0.705,0.5494,0.679,0.23836290367033594,0.297,0.769,0.2290185185185185,0.127,0.1909577219963322,0.113,0.381,0.3673148148148148,0.0695,0.41596832322416805,0.0425,0.9115,8.197851851851852e-05,0.0,0.0004134295299611224,0.0,0.0
90s Boy Bands,37i9dQZF1DX17dmzi8A5FV,https://open.spotify.com/playlist/37i9dQZF1DX17dmzi8A5FV,0.5433368421052631,0.529,0.2148851553998047,0.381,0.738,0.6302842105263157,0.614,0.09647716774955865,0.557,0.692,0.6042631578947367,0.581,0.17230812396885495,0.49,0.698,0.23879663157894734,0.235,0.17225368109960035,0.103,0.32,0.03582,0.0284,0.023489833020248332,0.027,0.035199999999999995,0.00029706157894736845,0.0,0.0010283295749731708,0.0,3.59e-06
Chill Hits,37i9dQZF1DX4WYpdgoIcn6,https://open.spotify.com/playlist/37i9dQZF1DX4WYpdgoIcn6,0.3495895791583166,0.307,0.2000919162570766,0.183,0.5105,0.5506112224448898,0.54,0.14856800112453955,0.4385,0.663,0.4385649298597194,0.425,0.16094793226427506,0.327,0.54,0.5666969539078157,0.59,0.28252253333088084,0.321,0.841,0.08048336673346694,0.05,0.0954479207010419,0.0349,0.0645,0.00948472761523046,0.0,0.06538696817771492,0.0,1.85e-05
Soft Rock,37i9dQZF1DX6xOPeSOGone,https://open.spotify.com/playlist/37i9dQZF1DX6xOPeSOGone,0.456287165775401,0.423,0.22960243126354607,0.282,0.648,0.5361033868092692,0.54,0.14823616536004935,0.414,0.645,0.5141568627450981,0.501,0.1737824594350158,0.428,0.638,0.2829590623885918,0.165,0.2810798748074456,0.0562,0.468,0.03296934046345811,0.0307,0.010612036011729078,0.0282,0.0348,0.02745987784313725,0.000223,0.08956929343191608,0.0,0.00428
One Love,37i9dQZF1DWSiyIBdVQrkk,https://open.spotify.com/playlist/37i9dQZF1DWSiyIBdVQrkk,0.7630161290322581,0.7645,0.14073023746014798,0.65275,0.877,0.7508709677419355,0.771,0.06588153398608443,0.703,0.801,0.5381612903225805,0.549,0.13970580254191858,0.418,0.607,0.16054548387096776,0.11,0.16366124558715509,0.039,0.20475,0.1580274193548387,0.145,0.0795511448421084,0.0988,0.19275000000000003,0.010701839032258065,0.0,0.03519152028516709,0.0,2.1532499999999998e-05
AMY,3QAT1vJA7CAIHIRP9Gkyqj,https://open.spotify.com/playlist/3QAT1vJA7CAIHIRP9Gkyqj,0.6008904109589042,0.563,0.20928274081064985,0.467,0.801,0.6104109589041096,0.607,0.15750739273800227,0.489,0.726,0.4963698630136986,0.505,0.23156493610800233,0.293,0.721,0.3301379178082192,0.209,0.31055004808376135,0.0405,0.57,0.2111794520547945,0.0747,0.2490867803703182,0.0373,0.249,0.01024211780821918,1.76e-05,0.053860600492871995,0.0,0.000155
Follow Your Bliss,2wqwH7uKckoLe7UVTx1RfO,https://open.spotify.com/playlist/2wqwH7uKckoLe7UVTx1RfO,0.5500333333333333,0.538,0.20499343057151975,0.398,0.704,0.5918566666666667,0.578,0.11295218801842391,0.537,0.67525,0.7646600000000001,0.803,0.1342171071043661,0.71,0.853,0.1635727233333333,0.0549,0.23597291398431988,0.00847,0.21475,0.042138666666666665,0.0377,0.01661261271523266,0.0336,0.0429,0.06572218299999999,0.00051,0.1664331789971449,0.0,0.008952499999999999
Ballads Forever,37i9dQZF1DXd4hrw8K7Pxm,https://open.spotify.com/playlist/37i9dQZF1DXd4hrw8K7Pxm,0.27293863636363636,0.231,0.14914655155030462,0.169,0.36674999999999996,0.47299242424242427,0.455,0.13717584948753847,0.3245,0.58,0.23421439393939394,0.18,0.12021598573545635,0.1715,0.2945,0.8239886363636363,0.865,0.17836475435206603,0.8365,0.909,0.044690151515151516,0.0363,0.02274417251040307,0.032325,0.0462,0.0044644297727272735,3.35e-05,0.013021965006940011,0.0,0.0005350000000000001
Calming Acoustic,37i9dQZF1DXaImRpG7HXqp,https://open.spotify.com/playlist/37i9dQZF1DXaImRpG7HXqp,0.2602333333333333,0.239,0.11436033731149975,0.181,0.327,0.5817407407407407,0.565,0.10909534565894388,0.494,0.639,0.10475802469135803,0.0999,0.05112802280598559,0.0676,0.134,0.9702962962962962,0.979,0.02555065774321888,0.96,0.99,0.07417777777777777,0.0631,0.037771394599617314,0.0562,0.0774,0.8863922222222222,0.92,0.12785785818634693,0.89,0.939
70s & 80s Acoustic,37i9dQZF1DX0JKUIfwQSJh,https://open.spotify.com/playlist/37i9dQZF1DX0JKUIfwQSJh,0.5021219512195122,0.463,0.22415352193023472,0.341,0.647,0.5718048780487804,0.601,0.11664529582170044,0.48,0.654,0.4279813008130081,0.446,0.18286217263153542,0.292,0.537,0.5008083739837398,0.468,0.25572045335857807,0.345,0.686,0.04104634146341463,0.032049999999999995,0.058148904975294104,0.0298,0.0377,0.016346722357723574,5.84e-05,0.04675044880676009,4.1e-06,0.00267
Rest & Relaxation,1uIp2WHCf6ODHxHRPmjWG5,https://open.spotify.com/playlist/1uIp2WHCf6ODHxHRPmjWG5,0.476625,0.5235000000000001,0.20241537546169996,0.3305,0.61,0.5021538461538462,0.538,0.12057377141814682,0.45,0.579,0.3672903846153846,0.344,0.191870348376862,0.201,0.508,0.5604467307692308,0.649,0.29801656944370525,0.3415,0.8422499999999999,0.039927884615384615,0.0321,0.022176102140847802,0.0293,0.036,0.01083211423076923,0.000494,0.03237746100944788,1.4525e-06,0.00267
One Perfect Day,6jUFiT3D8f4Rt9n6UnC1aB,https://open.spotify.com/playlist/6jUFiT3D8f4Rt9n6UnC1aB,0.48641558935361223,0.437,0.23126067218480165,0.29524999999999996,0.629,0.5681216730038022,0.584,0.14781842280264795,0.436,0.677,0.4721083650190115,0.471,0.19082533935360102,0.346,0.609,0.4619688707224335,0.529,0.3167167385686285,0.13,0.749,0.03899524714828897,0.0323,0.021626033611097644,0.0295,0.0414,0.005861253954372624,1.07e-05,0.02003205830152404,0.0,0.00267
Backporch Blues,37i9dQZF1DXdNHhNNm0G0B,https://open.spotify.com/playlist/37i9dQZF1DXdNHhNNm0G0B,0.43118947368421057,0.47,0.24282604779495814,0.239,0.55,0.5256710526315791,0.5165,0.1639386379641598,0.41675,0.6595,0.26816184210526317,0.2435,0.16482965021872756,0.12475,0.36424999999999996,0.8289473684210525,0.9035,0.181148550071433,0.786,0.9564999999999999,0.062157894736842106,0.0465,0.05253084240242842,0.041375,0.0572,0.4394443978947368,0.327,0.4257246914190472,0.000941,0.8787499999999999
DayDreamer,37i9dQZF1DXdbkmlag2h7b,https://open.spotify.com/playlist/37i9dQZF1DXdbkmlag2h7b,0.11014491525423728,0.0688,0.11022074168232268,0.0387,0.1455,0.29250254237288137,0.196,0.2190339354193226,0.143,0.46775,0.09637279661016948,0.07225000000000001,0.08780353787321041,0.0269,0.157,0.9275084745762712,0.957,0.08305087985997767,0.9087500000000001,0.977,0.04829661016949152,0.0422,0.021726205895159653,0.0378,0.05105,0.848050847457627,0.882,0.12452205018462256,0.82175,0.917
Wild + Free,37i9dQZF1DX5Q5wA1hY6bS,https://open.spotify.com/playlist/37i9dQZF1DX5Q5wA1hY6bS,0.44712968299711825,0.417,0.19710811830400163,0.279,0.577,0.5245561959654179,0.539,0.11832926108709602,0.432,0.604,0.5818933717579251,0.609,0.16578585894250328,0.449,0.722,0.35894092219020174,0.321,0.28927228489204,0.09445,0.607,0.04134697406340058,0.0349,0.01979949963771685,0.0301,0.0425,0.05286745466858789,0.000327,0.16549674831893135,1.03e-05,0.0057599999999999995
Dreamcatcher,37i9dQZF1DXb6LkIGouseT,https://open.spotify.com/playlist/37i9dQZF1DXb6LkIGouseT,0.2986171875,0.20950000000000002,0.26799085542008644,0.0744,0.42975,0.29159375,0.28200000000000003,0.12403272977547321,0.2115,0.34025000000000005,0.0923965625,0.06415,0.0948286672920008,0.01735,0.14,0.97334375,0.994,0.05506308611384719,0.98225,0.995,0.06255,0.0446,0.07423641984730966,0.04055,0.052625,0.77556546875,0.8745,0.23786885361562515,0.7397499999999999,0.92825
Sounds of the Rain Forest,37i9dQZF1DXaw68inx4UiN,https://open.spotify.com/playlist/37i9dQZF1DXaw68inx4UiN,0.041465363636363634,0.0147,0.10602464833855628,1e-05,0.0349,0.20655909090909094,0.168,0.12400358600336037,0.132,0.261,0.7526656249999999,0.9335,0.32268597990624437,0.58175,0.995,0.41071182954545454,0.348,0.3423933270413792,0.123,0.7497499999999999,0.16805795454545455,0.06665,0.21084127097224895,0.05225,0.155,0.8381821431818182,0.933,0.24234179265530267,0.823,0.969
Nightstorms,37i9dQZF1DX4aYNO8X5RpR,https://open.spotify.com/playlist/37i9dQZF1DX4aYNO8X5RpR,0.025809153846153846,0.0235,0.023126937462272616,0.014475,0.033,0.1403903846153846,0.153,0.05330315482608644,0.08789999999999999,0.16875,0.6826038461538462,0.6904999999999999,0.24128428371443453,0.5502500000000001,0.886,0.05365331442307693,0.002035,0.14292058653509837,0.00029449999999999995,0.025775000000000003,0.09174711538461539,0.07,0.07773324182614598,0.0593,0.0871,0.8584220056730769,0.9345000000000001,0.21839337483727347,0.85575,0.96175
Gentle Rains,37i9dQZF1DX2mFmJUZg4Mp,https://open.spotify.com/playlist/37i9dQZF1DX2mFmJUZg4Mp,0.00938398449612403,0.0013,0.01548671993040756,1e-05,0.0141,0.1738201550387597,0.164,0.06961190561319791,0.136,0.196,0.840360465116279,0.977,0.2721641773643383,0.874,0.998,0.2990824924031008,0.156,0.29443876404948893,0.126,0.365,0.06321627906976744,0.0537,0.041755397837243885,0.0467,0.0651,0.8468102325581395,0.961,0.2151492961456689,0.797,0.984
Get Happy!,4Buj61XKuhfVLsW8rPX8YQ,https://open.spotify.com/playlist/4Buj61XKuhfVLsW8rPX8YQ,0.796758536585366,0.866,0.15820021586910576,0.699,0.928,0.6670951219512196,0.6705000000000001,0.1117207627390818,0.596,0.743,0.7459731707317074,0.801,0.15880187641601426,0.609,0.87,0.1904783219512195,0.143,0.19217536792772186,0.023,0.3,0.06049341463414635,0.0453,0.04536112184040243,0.035,0.065025,0.02613610429268293,6.745e-05,0.08457286357498847,0.0,0.000939
Lazy Afternoon,6QAwHYtCdTdrgX6wh1iE9H,https://open.spotify.com/playlist/6QAwHYtCdTdrgX6wh1iE9H,0.3823333333333333,0.353,0.15622216481624562,0.244,0.493,0.5877887323943661,0.593,0.1331632473262797,0.504,0.682,0.46149577464788727,0.471,0.1486033482919265,0.377,0.538,0.49217826291079814,0.474,0.25447430312365565,0.363,0.744,0.03591877934272301,0.0307,0.014128464658175252,0.0288,0.0361,0.006064025164319247,1.07e-05,0.032030836267411995,0.0,0.000107
Acoustic Hits,37i9dQZF1DX4VvfRBFClxm,https://open.spotify.com/playlist/37i9dQZF1DX4VvfRBFClxm,0.374237015503876,0.354,0.19204219845235915,0.20350000000000001,0.51,0.5576686046511627,0.568,0.12410060381314462,0.49749999999999994,0.635,0.42755658914728684,0.416,0.17149084533632908,0.28025,0.538,0.5804528875968992,0.578,0.2899594880353852,0.315,0.86,0.04872441860465117,0.0362,0.04472603013353615,0.029575,0.0539,0.018533351666666666,3.79e-06,0.09368106662690555,0.0,0.0011524999999999999
The Bridge,4qq3MCSLrDgYx7RfJBDvij,https://open.spotify.com/playlist/4qq3MCSLrDgYx7RfJBDvij,0.5293823529411765,0.543,0.16037567555355875,0.383,0.647,0.5418137254901961,0.585,0.1031759748679105,0.45,0.605,0.45691176470588224,0.4505,0.19335327043252717,0.271,0.601,0.5366475490196079,0.566,0.2923050102693874,0.212,0.766,0.036364705882352945,0.0332,0.01702407524746793,0.0318,0.0377,0.017358388333333332,0.000223,0.08343296299976251,6.69e-06,0.00564
Spring Garden,6YMK6nqc1jS11fGraCU1o2,https://open.spotify.com/playlist/6YMK6nqc1jS11fGraCU1o2,0.0897064705882353,0.0341,0.0953401330068545,0.0298,0.191,0.32694117647058824,0.314,0.07622292190364663,0.29,0.381,0.47057058823529413,0.588,0.3699189856656216,0.0393,0.821,0.5523411764705882,0.841,0.4219308163947372,0.0277,0.89,0.25262352941176475,0.22,0.20691162524557363,0.104,0.252,0.6833682352941177,0.861,0.3257432618688239,0.47,0.883
Guitar for Sleep,37i9dQZF1DWTRnup1IgL4a,https://open.spotify.com/playlist/37i9dQZF1DWTRnup1IgL4a,0.2135351063829787,0.1985,0.10835848479656736,0.1265,0.27675000000000005,0.5716914893617022,0.579,0.11989762896807657,0.501,0.6154999999999999,0.07987691489361702,0.07005,0.0611788794820635,0.035225,0.106,0.9582340425531914,0.968,0.03774858126848101,0.9502499999999999,0.9835,0.0931063829787234,0.07135,0.07248590490869515,0.053774999999999996,0.10015000000000002,0.8885351063829787,0.9155,0.10859858878214042,0.875,0.9384999999999999
Nightly Meditations,4MLFX9OXy9ncfBlTfei9Ok,https://open.spotify.com/playlist/4MLFX9OXy9ncfBlTfei9Ok,0.18916666666666665,0.139,0.1609629711150221,0.04485,0.31,0.31722820512820515,0.316,0.13506388147196352,0.1965,0.431,0.1537420512820513,0.0967,0.1602084086461902,0.0451,0.27449999999999997,0.9002307692307691,0.957,0.15039674925421365,0.8795,0.9804999999999999,0.04312820512820514,0.0415,0.013881129726471509,0.03555,0.0446,0.809751282051282,0.878,0.20442453744957081,0.773,0.927
(Descent) A Beginning,71WgbCkbVXGzAltJTAT6lD,https://open.spotify.com/playlist/71WgbCkbVXGzAltJTAT6lD,0.11677499999999999,0.0476,0.13606484536006036,0.04245,0.1196,0.21085,0.20500000000000002,0.09560219662748341,0.15,0.25725,0.0639995,0.0572,0.050727852667796954,0.0334575,0.09995,0.9339999999999999,0.9425,0.046127153453408384,0.908,0.97375,0.0434625,0.04025,0.012604980591587031,0.035175,0.048424999999999996,0.9255,0.9339999999999999,0.05200549421524065,0.91175,0.962
Calm Vibes,37i9dQZF1DX1s9knjP51Oa,https://open.spotify.com/playlist/37i9dQZF1DX1s9knjP51Oa,0.2164803278688525,0.1835,0.11598078897585523,0.1385,0.281,0.3922540983606558,0.389,0.09666552724016118,0.31575000000000003,0.4625,0.04495573770491803,0.036449999999999996,0.03795756841348662,0.020875,0.054625,0.9887049180327869,0.9915,0.007655483126103303,0.986,0.994,0.04661229508196722,0.043,0.015669043955861488,0.03862500000000001,0.050699999999999995,0.928655737704918,0.9325000000000001,0.027247494536969855,0.91525,0.94875
Pink Noise,37i9dQZF1DWZhzMp90Opmn,https://open.spotify.com/playlist/37i9dQZF1DWZhzMp90Opmn,0.07324657894736843,0.039150000000000004,0.06356401933070063,0.028225,0.123,0.12372763157894737,0.142,0.053922165136263356,0.073575,0.164,0.19650017763157898,0.1595,0.19440122475500102,0.0328,0.274,0.8097736842105263,0.878,0.21752498239262608,0.772,0.9484999999999999,0.08969342105263156,0.06105,0.07313975906536985,0.053349999999999995,0.10725,0.6726184210526316,0.743,0.30777428816608504,0.37024999999999997,0.97125
Ocean Escapes,37i9dQZF1DX9if5QDLdzCa,https://open.spotify.com/playlist/37i9dQZF1DX9if5QDLdzCa,0.007196948717948717,0.000321,0.011325297666554416,1e-05,0.0148,0.1480525641025641,0.157,0.04561947581930466,0.124,0.168,0.6909598461538462,0.7955000000000001,0.28402861077288705,0.498,0.941,0.3532624734615385,0.198,0.30312354332403,0.13275,0.597,0.08689487179487178,0.06975,0.054313863013666495,0.0605,0.0863,0.6233795955128205,0.856,0.4019698602083243,0.090825,0.963
Sleep Noise,37i9dQZF1DWSW4ppn40bal,https://open.spotify.com/playlist/37i9dQZF1DWSW4ppn40bal,0.06768439999999999,0.0365,0.05921680610243153,0.01975,0.123,0.12867866666666666,0.142,0.05184385676900094,0.0968,0.164,0.2342634666666667,0.16,0.24627876577329968,0.055499999999999994,0.302,0.7688773333333333,0.853,0.25116480568426464,0.741,0.9319999999999999,0.08720266666666666,0.0624,0.07013714359532837,0.0546,0.09795,0.6775066666666667,0.759,0.3153629129223138,0.356,0.972
Birds in the Forest,37i9dQZF1DWVEt8B7a1H1M,https://open.spotify.com/playlist/37i9dQZF1DWVEt8B7a1H1M,0.08762,0.0375,0.08746974905645952,0.0279,0.119,0.3492,0.31,0.13873968430121209,0.304,0.323,0.23398000000000002,0.258,0.1289362323010875,0.182,0.273,0.506902,0.521,0.34933262518694125,0.352,0.79,0.4668,0.578,0.31689540861299964,0.157,0.602,0.7402,0.792,0.20597499848282555,0.525,0.919
Covered in Country,0jJQDST7bzwAYlN19tFLXw,https://open.spotify.com/playlist/0jJQDST7bzwAYlN19tFLXw,0.34384,0.291,0.20704683045147057,0.19,0.442,0.53252,0.565,0.0976674288934989,0.494,0.587,0.4711599999999999,0.418,0.1997387209998769,0.368,0.59,0.4917247999999999,0.601,0.31090911122491516,0.206,0.752,0.03485599999999999,0.0301,0.016862336730121365,0.0274,0.0341,0.0001552228,0.0,0.0005081848958427107,0.0,6.19e-06
Hawaiian Dreams,37i9dQZF1DX5FuBDzVtEFX,https://open.spotify.com/playlist/37i9dQZF1DX5FuBDzVtEFX,0.4139446428571429,0.382,0.2344069079959756,0.24875,0.56525,0.6764821428571429,0.7035,0.1689733697223461,0.55325,0.79425,0.19450892857142857,0.181,0.10730939512674335,0.10700000000000001,0.25875000000000004,0.9348392857142857,0.9704999999999999,0.09479773238287434,0.9317500000000001,0.988,0.07698571428571428,0.05395,0.06670992410448369,0.043875,0.077575,0.8043080357142858,0.8875,0.20270644107288519,0.8119999999999999,0.91525
Traffic Jams,0mY9BQvlpraYLzg9BfKuVa,https://open.spotify.com/playlist/0mY9BQvlpraYLzg9BfKuVa,0.6930983050847458,0.696,0.19586127734471634,0.59,0.855,0.7795457627118645,0.797,0.1241936869500331,0.662,0.884,0.712806779661017,0.702,0.10968836478335267,0.646,0.772,0.10470768474576271,0.0616,0.11935244188724375,0.0183,0.16299999999999998,0.15927389830508473,0.12,0.11345762295915002,0.0614,0.247,0.0037749412881355926,0.0,0.018158414575004944,0.0,6.17e-06
#JazzAppreciationMonth,2nb7lCySvvf7PNxHUD5oun,https://open.spotify.com/playlist/2nb7lCySvvf7PNxHUD5oun,0.3544791666666667,0.328,0.1761952229832372,0.223,0.493,0.45443055555555545,0.438,0.14197706880793334,0.326,0.577,0.22353638888888888,0.242,0.12696156243553397,0.11375,0.3405,0.8119999999999999,0.864,0.1663883121572402,0.67425,0.955,0.04479444444444444,0.03845,0.03653788267140758,0.034125,0.042825,0.2439853161111111,0.0133,0.37654947350147827,0.000337,0.6937500000000001
Motivation Montage,2f4rXblveCedKdU2adFgC8,https://open.spotify.com/playlist/2f4rXblveCedKdU2adFgC8,0.17826774193548386,0.111,0.16318792109527544,0.06665,0.2525,0.39487096774193553,0.381,0.16102209826304048,0.28700000000000003,0.521,0.5681161290322582,0.55,0.20324738144565632,0.4965,0.7124999999999999,0.3269629032258065,0.319,0.24817182374574742,0.1615,0.5025,0.06539677419354836,0.0463,0.05310944350346096,0.04015,0.06655,0.8295451612903224,0.874,0.1691450065056798,0.832,0.9065000000000001
Sugar & Spice,7MsOqrEv1TxiHPDiYlWVLx,https://open.spotify.com/playlist/7MsOqrEv1TxiHPDiYlWVLx,0.44360869565217403,0.3815,0.16413144844041852,0.328,0.546,0.45495652173913054,0.4265,0.16412609739286016,0.274,0.57525,0.2863652173913042,0.326,0.10628936022301742,0.238,0.348,0.7308043478260869,0.755,0.16912120828502689,0.547,0.864,0.055343478260869564,0.03875,0.04787615343396805,0.0293,0.0573,0.11222409565217391,0.007769999999999999,0.2783778350749594,0.0,0.0133
Soul Soothers,3TymQFosH9UgfP5jV5mPEe,https://open.spotify.com/playlist/3TymQFosH9UgfP5jV5mPEe,0.3912333333333333,0.405,0.14981659125241356,0.33225,0.49,0.58625,0.6134999999999999,0.12222369015367932,0.51025,0.6964999999999999,0.49195833333333333,0.495,0.1858829643869372,0.3695,0.5754999999999999,0.370244,0.3365,0.32401786602123733,0.028575000000000003,0.657,0.055775,0.0368,0.03618014408604472,0.02945,0.07665,0.04208880958333333,0.0014975000000000001,0.12062186353159789,4.9725e-05,0.014875
